Filename,Sentiment,Polarity,Polarity_BoxCox,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths
Tracy_20210224_463_FULL,NEGATIVE,0.0006877183914183,-10.75944212904,0.087,0.762,0.151,0.9779,Tracy,San Joaquin,782545.0,"['Infection', ' Stress', ' Featured']",2021-01-25,2021-02-24,2021-02-24,5433,197
CMC_20210225_472_FULL_Programs_Stress,NEGATIVE,0.132159233093262,-2.24551533037366,0.079,0.772,0.149,0.9768,CMC,San Luis Obispo,278862.0,"['Programs', ' Stress']",2021-01-26,2021-02-25,2021-02-25,1964,44
CMC_20210225_473_FULL,NEGATIVE,0.0862126350402832,-2.78110860450543,0.094,0.739,0.167,0.9881,CMC,San Luis Obispo,278862.0,[''],2021-01-26,2021-02-25,2021-02-25,1964,44
Solano_20210225_470_FULL_Infection_Stress_Family,NEGATIVE,5.30481338499866E-05,-16.8631595231436,0.081,0.787,0.132,0.7717,Solano,Solano,444255.0,"['Infection', ' Stress', ' Family']",2021-01-26,2021-02-25,2021-02-25,2343,49
Wasco_20210225_471_Full_Stress,NEGATIVE,0.238826394081116,-1.54080417122375,0.074,0.743,0.183,0.9878,Wasco,Kern,927251.0,['Stress'],2021-01-26,2021-02-25,2021-02-25,6594,204
Wasco_20210226_477_Full_Stress,POSITIVE,0.876627683639526,-0.132552733386544,0.097,0.765,0.138,0.9864,Wasco,Kern,927251.0,['Stress'],2021-01-27,2021-02-26,2021-02-26,6325,195
Tracy_20210226_480_FULL,NEGATIVE,0.047920286655426,-3.55618661144887,0.096,0.772,0.131,0.9916,Tracy,San Joaquin,782545.0,[''],2021-01-27,2021-02-26,2021-02-26,4911,179
ValleyState_20210226_478_Full,NEGATIVE,0.0001497268676757,-14.1996304785655,0.108,0.835,0.057,-0.9966,Valley State,Madera,160089.0,"['Infections', ' Stress', ' Prison Conditions', ' Programs']",2021-01-27,2021-02-26,2021-02-26,1014,36
PleasantValley_20210228_519_FULL_Stress,NEGATIVE,0.0009192228317259,-10.1626452695964,0.09,0.741,0.169,0.8928,Pleasant Valley,Riverside,2468145.0,['Stress'],2021-01-29,2021-02-28,2021-02-28,13464,629
ValleyState_20210301_537_FULL,NEGATIVE,0.0001981854438781,-13.5265257237179,0.082,0.824,0.094,0.6313,Valley State,Madera,160089.0,[''],2021-01-30,2021-03-01,2021-03-01,935,34
High Desert_20210301_534_FULL_InfectionFamilyPrisonConditions_Stress,NEGATIVE,0.0058041810989379,-6.75466532678306,0.101,0.715,0.184,0.994,High Desert,Lassen,30065.0,"['Infection', ' Family', ' Prison Conditions']",2021-01-30,2021-03-01,2021-03-01,176,2
Valley State_20210303_526_FULL_PrisonConditionsFamily,NEGATIVE,0.0032611489295959,-7.75343689504839,0.139,0.684,0.178,0.9137,Valley State,Madera,160089.0,"['Prison Conditions', ' Family']",2021-02-01,2021-03-03,2021-03-03,895,32
Wasco_20210304_510_Full_Family_Infection,NEGATIVE,0.0078467726707458,-6.25499929608522,0.077,0.777,0.146,0.976,Wasco,Kern,927251.0,"['Family', ' Infection']",2021-02-02,2021-03-04,2021-03-04,4863,162
Solano_20210308_05_50_FULL,NEGATIVE,5.30481338499866E-05,-16.8631595231436,0.072,0.81,0.118,0.9979,Solano,Solano,444255.0,[''],2021-02-06,2021-03-08,2021-03-08,1333,27
Jamestown_20210308_672_FULL,NEGATIVE,0.0002718567848205,-12.7902800321557,0.154,0.757,0.089,-0.9991,Jamestown,Tuolumne,52351.0,[''],2021-02-06,2021-03-08,2021-03-08,261,7
Solano_20210309_652_FULL_StressPrisonConditionsFamily,NEGATIVE,0.0007340312004088,-10.6238643802715,0.096,0.76,0.144,0.9366,Solano,Solano,444255.0,"['Stress', ' Prison Conditions', ' Family']",2021-02-07,2021-03-09,2021-03-09,1323,25
High Desert_20210310_582_FULL_Stress_PrisonConditions,NEGATIVE,5.24520874023438E-06,-23.9114849244921,0.118,0.83,0.052,-0.7293,High Desert,Lassen,30065.0,"['Stress', ' Prison Conditions']",2021-02-08,2021-03-10,2021-03-10,111,1
PleasantValley_20210311_669_FULL_Programs_PrisonConditions,NEGATIVE,0.0016566514968872,-9.00360751190769,0.053,0.748,0.198,0.9904,Pleasant Valley,Riverside,2468145.0,"['Programs', ' Prison Conditions']",2021-02-09,2021-03-11,2021-03-11,7321,372
PleasantValley_20210311_668_FULL_PrisonConditions_Family,POSITIVE,0.754831373691559,-0.2852956514913,0.059,0.703,0.238,0.9978,Pleasant Valley,Riverside,2468145.0,"['Prison Conditions', ' Family']",2021-02-09,2021-03-11,2021-03-11,7321,372
Jamestown_20210311_667_FULL_Stress,NEGATIVE,0.0005726814270019,-11.1450516701078,0.043,0.854,0.103,0.9399,Jamestown,Tuolumne,52351.0,['Stress'],2021-02-09,2021-03-11,2021-03-11,208,7
Solano_20210312_666_FULL,POSITIVE,0.642700612545013,-0.452098381430896,0.094,0.742,0.165,0.9995,Solano,Solano,444255.0,[''],2021-02-10,2021-03-12,2021-03-12,1206,22
Chino_20210312_659_FULL_PrisonConditions_Stress,NEGATIVE,8.02278518675648E-05,-15.7676916178692,0.131,0.777,0.092,-0.9348,Chino,San Bernardino,2217398.0,"['Prison Conditions', ' Stress', ' Featured']",2021-02-10,2021-03-12,2021-03-12,5286,380
Tracy_20210312_661_FULL_Stress_PrisonConditions,NEGATIVE,0.0004498362541199,-11.6647086751216,0.119,0.794,0.086,-0.9137,Tracy,San Joaquin,782545.0,"['Stress', ' Prison Conditions']",2021-02-10,2021-03-12,2021-03-12,3312,128
Calipatria_20210312_658_Full,NEGATIVE,0.131637334823608,-2.2503709047417,0.079,0.763,0.158,0.9986,Calipatria,Imperial,191649.0,[''],2021-02-10,2021-03-12,2021-03-12,432,21
Solano_20210312_663_Full,NEGATIVE,0.0005145072937011,-11.3740387271436,0.09,0.84,0.07,-0.9934,Solano,Solano,444255.0,[''],2021-02-10,2021-03-12,2021-03-12,1206,22
High Desert_20210315_549_FULL_PrisonConditions,POSITIVE,0.969406068325043,-0.0311205224532865,0.061,0.834,0.105,0.9375,High Desert,Lassen,30065.0,['Prison Conditions'],2021-02-13,2021-03-15,2021-03-15,68,0
Valley State_20210315_541_FULL,NEGATIVE,2.02655792236328E-05,-19.5957375045493,0.134,0.737,0.128,-0.9599,Valley State,Madera,160089.0,[''],2021-02-13,2021-03-15,2021-03-15,673,20
SalinasValley_20210315_554_FULL,NEGATIVE,6.46114349364124E-05,-16.3352512220697,0.124,0.756,0.12,-0.6079,SalinasValley,Monterey,448732.0,[''],2021-02-13,2021-03-15,2021-03-15,966,38
CMC_20210316_550_FULL,NEGATIVE,0.0500058531761168,-3.49840224857624,0.118,0.73,0.152,0.9477,CMC,San Luis Obispo,278862.0,[''],2021-02-14,2021-03-16,2021-03-16,918,13
Jamestown_20210316_561_Full,NEGATIVE,0.001386284828186,-9.34695035978409,0.083,0.814,0.103,0.859,Jamestown,Tuolumne,52351.0,[''],2021-02-14,2021-03-16,2021-03-16,143,3
Lancaster_20210316_583_FULL_Stress_PrisonConditions,NEGATIVE,1.18017196656384E-05,-21.2517742302624,0.161,0.717,0.122,-0.9809,Lancaster,Los Angeles,10257557.0,"['Stress', ' Prison Conditions']",2021-02-14,2021-03-16,2021-03-16,22695,1813
Tracy_20210316_581_Full,NEGATIVE,0.0182349681854248,-4.93581333588181,0.14,0.742,0.119,-0.9548,Tracy,San Joaquin,782545.0,[''],2021-02-14,2021-03-16,2021-03-16,3089,107
Wasco_20210316_557_FULL_Programs_Family_Stress,NEGATIVE,0.0014484524726867,-9.2618398039406,0.154,0.75,0.096,-0.9948,Wasco,Kern,927251.0,"['Programs', ' Family', ' Stress']",2021-02-14,2021-03-16,2021-03-16,2839,113
Solano_20210317_568_FULL,NEGATIVE,0.0001096725463868,-14.9696533127065,0.027,0.888,0.086,0.9879,Solano,Solano,444255.0,[''],2021-02-15,2021-03-17,2021-03-17,1064,17
Stockton_20210317_562_FULL,NEGATIVE,3.19480895996094E-05,-18.2700010305767,0.121,0.823,0.056,-0.9869,Stockton,San Joaquin,782545.0,[''],2021-02-15,2021-03-17,2021-03-17,3122,105
Wasco_20210317_563_FULL_Infection_Stress_Family,NEGATIVE,0.0029742121696472,-7.91845782105549,0.086,0.763,0.151,0.9865,Wasco,Kern,927251.0,"['Infection', ' Stress', ' family']",2021-02-15,2021-03-17,2021-03-17,2816,114
Avenal_20210317_8_31_Full,NEGATIVE,7.2479248046764E-05,-16.0324407049464,0.118,0.738,0.144,0.9934,Avenal,Kings,156444.0,[''],2021-02-15,2021-03-17,2021-03-17,719,20
PleasantValley_20210317_564_FULL_Stress,NEGATIVE,0.244535267353058,-1.51353635798067,0.067,0.676,0.256,0.9964,Pleasant Valley,Riverside,2468145.0,['Stress'],2021-02-15,2021-03-17,2021-03-17,5744,278
Jamestown_20210317_573_FULL_PrisonConditions_Infection_Stress,NEGATIVE,0.0041732192039489,-7.31906363192397,0.117,0.735,0.148,0.7791,Jamestown,Tuolumne,52351.0,"['Prison Conditions', ' Infection', ' Stress']",2021-02-15,2021-03-17,2021-03-17,145,3
Jamestown_20210317_572_FULL_Infection_PrisonConditions,NEGATIVE,2.74181365967907E-05,-18.7085611171172,0.073,0.842,0.085,0.8269,Jamestown,Tuolumne,52351.0,"['Infection', ' Prison Conditions']",2021-02-15,2021-03-17,2021-03-17,145,3
Jamestown_20210318_574_FULL_Family_Infection_Stress,NEGATIVE,0.0028151869773863,-8.01764938695471,0.093,0.731,0.175,0.9736,Jamestown,Tuolumne,52351.0,"['Family', ' Infection', ' Stress']",2021-02-16,2021-03-18,2021-03-18,147,3
Stockton_20210318_571_Full_Infection,NEGATIVE,2.82526016236462E-05,-18.6220371529291,0.117,0.849,0.034,-0.9908,Stockton,San Joaquin,782545.0,['Infection'],2021-02-16,2021-03-18,2021-03-18,3109,100
Stockton_20210318_570_Full_PrisonConditions,POSITIVE,0.83978807926178,-0.176155052713622,0.121,0.725,0.154,0.6377,Stockton,San Joaquin,782545.0,['Prison Conditions'],2021-02-16,2021-03-18,2021-03-18,3109,100
Stockton_20210318_569_Full_PrisonConditions,NEGATIVE,0.0057837963104248,-6.76058589549429,0.134,0.751,0.115,-0.9061,Stockton,San Joaquin,782545.0,['Prison Conditions'],2021-02-16,2021-03-18,2021-03-18,3109,100
Donovan_20210319_645_FULL,POSITIVE,0.723313868045807,-0.329270975842761,0.057,0.88,0.063,-0.8545,Donovan,San Diego,3370418.0,[''],2021-02-17,2021-03-19,2021-03-19,8263,268
Tracy_20210319_580_FULL_Family,NEGATIVE,0.0004253983497619,-11.7867458633698,0.125,0.649,0.226,0.9724,Tracy,San Joaquin,782545.0,['Family'],2021-02-17,2021-03-19,2021-03-19,3044,97
CIW_20210319_577_FULL_Stress,NEGATIVE,6.40153884887695E-05,-16.3598277842465,0.143,0.774,0.083,-0.9286,CIW,San Bernardino,2217398.0,['Stress'],2021-02-17,2021-03-19,2021-03-19,4017,253
Valley State_20210319_575_FULL_Stress_Family,NEGATIVE,1.9073486328014E-05,-19.7769525700202,0.067,0.792,0.141,0.8934,Valley State,Madera,160089.0,"['Stress', ' Family']",2021-02-17,2021-03-19,2021-03-19,620,18
Wasco_20210321_620_FULL_Stress_Infection,NEGATIVE,0.0019962191581726,-8.65085598902526,0.074,0.68,0.246,0.9765,Wasco,Kern,927251.0,"['Stress', ' Infection']",2021-02-19,2021-03-21,2021-03-21,2436,101
PleasantValley_20210322_622_Full,NEGATIVE,0.0075454711914062,-6.31902728703974,0.111,0.716,0.173,0.9966,Pleasant Valley,Riverside,2468145.0,[''],2021-02-20,2021-03-22,2021-03-22,4639,209
Solano_20210322_05_04_FULL,NEGATIVE,0.0012540817260742,-9.54281948073773,0.054,0.804,0.142,0.999,Solano,Solano,444255.0,[''],2021-02-20,2021-03-22,2021-03-22,1012,16
Valleystate_20210322_627_FULL,NEGATIVE,0.0003392696380616,-12.2881175661869,0.165,0.736,0.098,-0.9973,Valley State,Madera,160089.0,[''],2021-02-20,2021-03-22,2021-03-22,570,10
Pleasantvalley_20210322_633_FULL_Stress_PrisonConditions,NEGATIVE,0.0001194477081299,-14.7560538190607,0.193,0.755,0.052,-0.9954,Pleasant Valley,Riverside,2468145.0,"['Stress', ' Prison Conditions']",2021-02-20,2021-03-22,2021-03-22,4639,209
Calipatria_20210323_644_Full,NEGATIVE,0.000640332698822,-10.9089865065084,0.179,0.747,0.074,-0.9993,Calipatria,Imperial,191649.0,[''],2021-02-21,2021-03-23,2021-03-23,385,11
CSATF_20210324_639_Full_Stress,POSITIVE,0.952423572540283,-0.048865655557263,0.112,0.71,0.179,0.9618,CSATF,Kings,156444.0,['Stress'],2021-02-22,2021-03-24,2021-03-24,586,16
CIW_20210324_06_51_FULL,NEGATIVE,0.0006891489028931,-10.7551056254036,0.053,0.855,0.091,0.9981,CIW,San Bernardino,2217398.0,[''],2021-02-22,2021-03-24,2021-03-24,3543,203
KernValley_20210324_636_FULL_Programs_Infection,NEGATIVE,2.98023223876953E-06,-25.8988075045737,0.181,0.795,0.025,-0.9863,KernValley,Kern,927251.0,"['Programs', ' Infection']",2021-02-22,2021-03-24,2021-03-24,2387,93
ValleyState_20210325_634_FULL_FamilyStressPrisonConditions,POSITIVE,0.601916134357452,-0.520881733646248,0.081,0.676,0.242,0.9975,Valley State,Madera,160089.0,"['Family', ' Stress', ' Prison Conditions', ' Featured']",2021-02-23,2021-03-25,2021-03-25,540,9
Soledad_20210325_647_FULL_PrisonConditionsInfection,NEGATIVE,0.0594191551208496,-3.2669797805182,0.164,0.691,0.146,-0.785,Soledad,Monterey,448732.0,"['Prison Conditions', ' Infection']",2021-02-23,2021-03-25,2021-03-25,647,18
Chowchilla_20210326_801_FULL,NEGATIVE,1.06096267700195E-05,-21.5887195512682,0.068,0.862,0.07,0.4723,Chowchilla,Madera,160089.0,[''],2021-02-24,2021-03-26,2021-03-26,534,9
Solano_20210326_20348_FULL,NEGATIVE,4.6849250793568E-05,-17.2012758358956,0.09,0.845,0.065,-0.9794,Solano,Solano,444255.0,[''],2021-02-24,2021-03-26,2021-03-26,1056,12
Wasco_20210329_599_FULL_Infection_Stress,NEGATIVE,0.0009943842887878,-10.0039748051698,0.126,0.754,0.12,-0.5849,Wasco,Kern,927251.0,"['Infection', ' Stress', ' Featured']",2021-02-27,2021-03-29,2021-03-29,1928,85
Stockton_20210329_597_FULL_Family,NEGATIVE,0.0875466465950012,-2.76145393123141,0.085,0.816,0.099,0.5927,Stockton,San Joaquin,782545.0,['Family'],2021-02-27,2021-03-29,2021-03-29,2886,63
ValleyState_20210329_593_FULL,NEGATIVE,0.0001004934310911,-15.1902413604591,0.109,0.782,0.11,-0.4588,Valley State,Madera,160089.0,[''],2021-02-27,2021-03-29,2021-03-29,490,9
Donovan_20210330_591_FULL_Stress,NEGATIVE,0.0004663467407227,-11.5863210177117,0.063,0.666,0.271,0.9926,Donovan,San Diego,3370418.0,['Stress'],2021-02-28,2021-03-30,2021-03-30,6861,152
Centinela_20210331_615_FULL,NEGATIVE,0.0018137097358703,-8.8314195372132,0.055,0.783,0.163,0.9986,Centinela,Imperial,191649.0,[''],2021-03-01,2021-03-31,2021-03-31,430,9
CSATF_20210401_606_Full_PrisonConditions,NEGATIVE,0.0130282044410705,-5.44837945305604,0.052,0.816,0.132,0.9578,CSATF,Kings,156444.0,['Prison Conditions'],2021-03-02,2021-04-01,2021-04-01,491,10
Norco_20210401_610_FULL_Infection_PrisonConditions,NEGATIVE,0.0003135204315185,-12.4657576478771,0.09,0.741,0.168,0.9841,Norco,Riverside,2468145.0,"['Infection', ' Prison Conditions']",2021-03-02,2021-04-01,2021-04-01,3647,126
Calipatria_20210401_605_Full,NEGATIVE,0.0003581047058104,-12.1673322319199,0.073,0.812,0.114,0.99,Calipatria,Imperial,191649.0,[''],2021-03-02,2021-04-01,2021-04-01,425,9
Solano_20210402_611_FULL_Family_Stress,NEGATIVE,0.0620964765548706,-3.20848898170681,0.107,0.809,0.083,-0.8576,Solano,Solano,444255.0,"['Family', ' Stress']",2021-03-03,2021-04-02,2021-04-02,1024,9
ValleyState_20210402_614_FULL_PrisonConditions_Infection,NEGATIVE,0.0065497159957885,-6.5525819794171,0.067,0.809,0.124,0.987,Valley State,Madera,160089.0,"['Infection', ' Stress', ' Prison Conditions']",2021-03-03,2021-04-02,2021-04-02,446,9
ValleyState_20210402_613_FULL_PrisonConditions_Infection,POSITIVE,0.958648979663849,-0.0423205262599447,0.021,0.677,0.302,0.9981,Valley State,Madera,160089.0,"['Prison Conditions', ' Infection']",2021-03-03,2021-04-02,2021-04-02,446,9
SalinasValley_20210405_968_Full,NEGATIVE,0.0117070078849792,-5.6150736006866,0.111,0.781,0.108,-0.8768,SalinasValley,Monterey,448732.0,[''],2021-03-06,2021-04-05,2021-04-05,516,15
Chowchilla_20210405_960_Full_Stress,POSITIVE,0.840138912200928,-0.175729950981379,0.153,0.671,0.176,0.8818,Chowchilla,Madera,160089.0,['Stress'],2021-03-06,2021-04-05,2021-04-05,416,9
Soledad_20210406_974_FULL_PrisonConditions,NEGATIVE,0.0006777048110961,-10.7900785229105,0.087,0.807,0.107,0.7469,Soledad,Monterey,448732.0,['Prison Conditions'],2021-03-07,2021-04-06,2021-04-06,516,15
Calipatria_20210406_964_FULL,NEGATIVE,3.57627868641242E-06,-25.2454290884475,0.116,0.729,0.156,0.9805,Calipatria,Imperial,191649.0,[''],2021-03-07,2021-04-06,2021-04-06,512,8
ValleyState_20210412_948_FULL_PrisonConditionsInfectionStress,POSITIVE,0.688576400279999,-0.380252070621439,0.093,0.784,0.123,0.8243,Valley State,Madera,160089.0,"['Prison Conditions', ' Infection', ' Stress']",2021-03-13,2021-04-12,2021-04-12,421,5
Centinela_20210412_57555_FULL,NEGATIVE,0.0001490116119383,-14.2112922108301,0.031,0.846,0.123,0.9995,Centinela,Imperial,191649.0,[''],2021-03-13,2021-04-12,2021-04-12,595,7
ValleyState_20210413_950_FULL,NEGATIVE,0.009800910949707,-5.89612876572846,0.069,0.839,0.092,0.962,Valley State,Madera,160089.0,[''],2021-03-14,2021-04-13,2021-04-13,421,4
Orange_Central_20210415_939_FULL,POSITIVE,0.968866288661957,-0.0316792594612059,0.045,0.73,0.225,0.9987,Orange_Central,Orange,3228519.0,[''],2021-03-16,2021-04-15,2021-04-15,3429,90
Soledad_20210416_923_FULL_Stress,POSITIVE,0.504869103431702,-0.707607925479648,0.073,0.645,0.282,0.994,Soledad,Monterey,448732.0,['Stress'],2021-03-17,2021-04-16,2021-04-16,454,11
Orange_Central_20210416_927_FULL,NEGATIVE,0.0012959241867064,-9.47845926580443,0.151,0.788,0.061,-0.998,Orange_Central,Orange,3228519.0,[''],2021-03-17,2021-04-16,2021-04-16,3411,90
Orange_Central_20210416_928_FULL_PrisonConditionsInfection,NEGATIVE,0.0012659430503844,-9.5243375457242,0.072,0.822,0.106,0.4854,Orange_Central,Orange,3228519.0,"['Prison Conditions', ' Infection']",2021-03-17,2021-04-16,2021-04-16,3411,90
Orange_TheoLacy_20210416_926_FULL_PrisonConditionsPrograms,NEGATIVE,1.45435333251953E-05,-20.6011880797816,0.096,0.805,0.099,0.4822,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Programs']",2021-03-17,2021-04-16,2021-04-16,3411,90
Orange_TheoLacy_20210417_932_FULL,NEGATIVE,1.34706497192383E-05,-20.8382556546368,0.105,0.802,0.093,-0.8434,Orange_TheoLacy,Orange,3228519.0,[''],2021-03-18,2021-04-17,2021-04-17,3336,86
Orange_TheoLacy_20210417_687_FULL_PrisonConditions_Family,NEGATIVE,0.127234160900116,-2.29220017800517,0.125,0.717,0.158,0.8975,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Family']",2021-03-18,2021-04-17,2021-04-17,3336,86
Orange_TheoLacy_20210417_930_FULL,NEGATIVE,9.53674316395148E-06,-21.9297153911047,0.116,0.8,0.084,-0.9713,Orange_TheoLacy,Orange,3228519.0,[''],2021-03-18,2021-04-17,2021-04-17,3336,86
NewFolsom_20210418_698_FULL_ProgramsPrisonConditions,NEGATIVE,0.0363550782203674,-3.9369275364379300,0.101,0.788,0.111,0.4663,NewFolsom,Sacramento,1567975.0,"['Programs', ' Prison Conditions']",2021-03-19,2021-04-18,2021-04-18,4644,33
Donovan_20210419_699_FULL_PrisonConditionsFamilyStress,NEGATIVE,0.0225985050201416,-4.61773256901841,0.03,0.746,0.225,0.9966,Donovan,San Diego,3370418.0,"['Prison Conditions', ' Family', ' Stress']",2021-03-20,2021-04-19,2021-04-19,6921,65
Orange_Central_20210419_693_FULL_Stress,NEGATIVE,0.0001651048660278,-13.9627601408297,0.085,0.765,0.149,0.9722,Orange_Central,Orange,3228519.0,['Stress'],2021-03-20,2021-04-19,2021-04-19,3298,85
Orange_Central_20210419_689_FULL,NEGATIVE,0.0002034306526184,-13.4647829328947,0.068,0.854,0.078,0.8636,Orange_Central,Orange,3228519.0,[''],2021-03-20,2021-04-19,2021-04-19,3298,85
Jamestown_20210419_695_Full,NEGATIVE,8.17775726318359E-05,-15.7181255929793,0.066,0.903,0.031,-0.9845,Jamestown,Tuolumne,52351.0,[''],2021-03-20,2021-04-19,2021-04-19,67,4
MuleCreek_20210419_696_FULL_Family_PrisonConditions_Infection,NEGATIVE,0.182850360870361,-1.85365421033649,0.038,0.891,0.072,0.5472,Mule Creek,Amador,38531.0,"['Family', ' Prison Conditions', ' Infection']",2021-03-20,2021-04-19,2021-04-19,106,1
Orange_TheoLacy_20210419_680_FULL,NEGATIVE,0.024285614490509,-4.51252084019319,0.07,0.798,0.132,0.9967,Orange_TheoLacy,Orange,3228519.0,[''],2021-03-20,2021-04-19,2021-04-19,3298,85
Orange_TheoLacy_20210419_694_FULL,NEGATIVE,8.92877578736462E-05,-15.4917296275501,0.066,0.774,0.159,0.9949,Orange_TheoLacy,Orange,3228519.0,[''],2021-03-20,2021-04-19,2021-04-19,3298,85
SalinasValley_20210419_727_FULL,NEGATIVE,0.0715009570121764,-3.0230732246158,0.124,0.768,0.108,-0.9791,SalinasValley,Monterey,448732.0,[''],2021-03-20,2021-04-19,2021-04-19,437,11
Centinela_20210420_705_Full,NEGATIVE,1.07288360595703E-05,-21.5531934452418,0.09,0.749,0.161,0.9989,Centinela,Imperial,191649.0,[''],2021-03-21,2021-04-20,2021-04-20,645,5
PelicanBay_20210420_918_Full,POSITIVE,0.933651208877564,-0.0688910139572425,0.072,0.667,0.261,0.9985,PelicanBay,Fresno,1032227.0,[''],2021-03-21,2021-04-20,2021-04-20,2157,45
NewFolsom_20210420_714_FULL_StressPrograms,NEGATIVE,0.060926616191864,-3.23369820011043,0.09,0.709,0.201,0.9909,NewFolsom,Sacramento,1567975.0,"['Stress', ' Programs']",2021-03-21,2021-04-20,2021-04-20,4703,37
CMC_20210420_711_FULL_Infection_PrisonConditions,NEGATIVE,0.0003057718276977,-12.5223757878039,0.177,0.729,0.094,-0.9896,CMC,San Luis Obispo,278862.0,"['Infection', ' Prison Conditions']",2021-03-21,2021-04-20,2021-04-20,738,4
Delano_20210420_725_FULL_Family_PrisonConditions,NEGATIVE,0.0554184317588806,-3.36002114813125,0.128,0.729,0.143,0.2789,Delano,Kern,927251.0,"['Family', ' Prison Conditions']",2021-03-21,2021-04-20,2021-04-20,1246,37
Orange_TheoLacy_20210420_723_FULL_PrisonConditions_Stress,NEGATIVE,0.0426655411720275,-3.71499878409478,0.074,0.802,0.124,0.9141,Orange_TheoLacy,Orange,3228519.0,['Prison Conditions'],2021-03-21,2021-04-20,2021-04-20,3316,84
Orange_TheoLacy_20210420_722_Full,NEGATIVE,0.0015497207641601,-9.13146327840183,0.057,0.753,0.191,0.9978,Orange_TheoLacy,Orange,3228519.0,[''],2021-03-21,2021-04-20,2021-04-20,3316,84
Orange_TheoLacy_20210420_724_FULL,NEGATIVE,0.0204761624336243,-4.76309392071621,0.137,0.762,0.101,-0.995,Orange_TheoLacy,Orange,3228519.0,[''],2021-03-21,2021-04-20,2021-04-20,3316,84
PelicanBay_20210420_917_FULL_PrisonConditions,NEGATIVE,9.77516174316406E-06,-21.8504078604054,0.042,0.809,0.149,0.9845,PelicanBay,Fresno,1032227.0,['Prison Conditions'],2021-03-21,2021-04-20,2021-04-20,2157,45
Corcoran_20210421_637_FULL_Infection_Family_Programs,NEGATIVE,0.0002308487892151,-13.1682232498047,0.059,0.786,0.154,0.9724,Corcoran,Kings,156444.0,"['Infection', ' Family', ' Programs']",2021-03-22,2021-04-21,2021-04-21,239,4
SalinasValley_20210421_912_Full,NEGATIVE,3.36170196532093E-05,-18.1254526910933,0.069,0.839,0.092,0.9092,SalinasValley,Monterey,448732.0,[''],2021-03-22,2021-04-21,2021-04-21,443,11
SalinasValley_20210421_729_FULL_StressPrograms,NEGATIVE,0.0067352056503295,-6.50623081279543,0.194,0.662,0.144,-0.967,SalinasValley,Monterey,448732.0,"['Stress', ' Programs']",2021-03-22,2021-04-21,2021-04-21,443,11
NewFolsom_20210421_792_FULL_PrisonconditionsCopingFamily,NEGATIVE,0.487372279167175,-0.745468097391778,0.152,0.67,0.177,0.8436,NewFolsom,Sacramento,1567975.0,"['Prison Conditions', ' Stress', ' Family']",2021-03-22,2021-04-21,2021-04-21,4730,38
Orange_TheoLacy_20210421_730_FULL_PrisonConditionsStressInfection,NEGATIVE,0.0071496963500975,-6.40754602902289,0.048,0.787,0.165,0.997,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Stress', ' Infection']",2021-03-22,2021-04-21,2021-04-21,3325,82
NewFolsom_20210421_708_FULL_ProgramsFamilyStress,NEGATIVE,0.0008917450904846,-10.2242512918279,0.05,0.834,0.117,0.9913,NewFolsom,Sacramento,1567975.0,"['Programs', ' Family', ' Stress', ' Featured']",2021-03-22,2021-04-21,2021-04-21,4730,38
NewFolsom_20210421_707_FULL_ProgramsFamilyStress,NEGATIVE,0.396774590015411,-0.968932949989125,0.098,0.799,0.104,0.8204,NewFolsom,Sacramento,1567975.0,"['Programs', ' Family', ' Stress']",2021-03-22,2021-04-21,2021-04-21,4730,38
Orange_TheoLacy_20210421_919_FULL_PrisonConditionsInfection,NEGATIVE,2.11000442503773E-05,-19.4757359258655,0.142,0.783,0.075,-0.9621,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Infection']",2021-03-22,2021-04-21,2021-04-21,3325,82
Orange_TheoLacy_20210421_701_Full_FamilyInfectionStress,POSITIVE,0.769626677036285,-0.265344473524337,0.079,0.805,0.116,0.9691,Orange_TheoLacy,Orange,3228519.0,"['Family', ' Infection', ' Stress']",2021-03-22,2021-04-21,2021-04-21,3325,82
NewFolsom_20210421_710_FULL_ProgramsInfectionPrisonconditions,NEGATIVE,0.0544511079788208,-3.38362954637813,0.102,0.774,0.124,0.7621,NewFolsom,Sacramento,1567975.0,"['Programs', ' Infection', ' Prison Conditions']",2021-03-22,2021-04-21,2021-04-21,4730,38
NewFolsom_20210421_7_30_FULL,NEGATIVE,3.39746475219727E-05,-18.0955061722229,0.045,0.883,0.072,0.9935,NewFolsom,Sacramento,1567975.0,[''],2021-03-22,2021-04-21,2021-04-21,4730,38
Orange_Central_20210421_728_Full,NEGATIVE,7.27176666259766E-06,-22.8137418530156,0.098,0.79,0.112,0.8503,Orange_Central,Orange,3228519.0,[''],2021-03-22,2021-04-21,2021-04-21,3325,82
Orange_Central_20210421_679_Full,NEGATIVE,0.0008046030998229,-10.4344056425431,0.137,0.7,0.163,0.903,Orange_Central,Orange,3228519.0,[''],2021-03-22,2021-04-21,2021-04-21,3325,82
